config,synth_group,kind,nat_fold,nat_n,syn_n,heldout_eer
loc_hubert+clf7,tts_models_pt_cv_vits,MLAAD,ann_named_fm,22,1,50.0
loc_hubert+clf7,tts_models_pt_cv_vits,MLAAD,ann_numeric,6,1,83.33
loc_hubert+clf7,tts_models_pt_cv_vits,MLAAD,ann_other,2,1,50.0
loc_hubert+clf7,tts_models_pt_cv_vits,MLAAD,ann_youtube11,15,1,46.67
loc_hubert+clf7,tts_models_pt_cv_vits,MLAAD,resp_spotify,189,1,10.05
loc_hubert+formant,azure,KDE,ann_hash128,43,10,2.33
loc_hubert+formant,azure,KDE,ann_lcname,4,10,0.0
loc_hubert+formant,azure,KDE,ann_named_fm,22,10,20.0
loc_hubert+formant,azure,KDE,ann_numeric,6,10,20.0
loc_hubert+formant,azure,KDE,ann_other,2,10,40.0
loc_hubert+formant,azure,KDE,ann_youtube11,15,10,10.0
loc_hubert+formant,azure,KDE,resp_spotify,189,10,5.29
loc_hubert+formant,google,KDE,ann_hash128,43,10,2.33
loc_hubert+formant,google,KDE,ann_lcname,4,10,0.0
loc_hubert+formant,google,KDE,ann_named_fm,22,10,27.27
loc_hubert+formant,google,KDE,ann_numeric,6,10,50.0
loc_hubert+formant,google,KDE,ann_other,2,10,50.0
loc_hubert+formant,google,KDE,ann_youtube11,15,10,26.67
loc_hubert+formant,google,KDE,resp_spotify,189,10,5.29
loc_hubert+formant,elevenlabs,KDE,ann_hash128,43,10,20.0
loc_hubert+formant,elevenlabs,KDE,ann_lcname,4,10,20.0
loc_hubert+formant,elevenlabs,KDE,ann_named_fm,22,10,30.0
loc_hubert+formant,elevenlabs,KDE,ann_numeric,6,10,33.33
loc_hubert+formant,elevenlabs,KDE,ann_other,2,10,30.0
loc_hubert+formant,elevenlabs,KDE,ann_youtube11,15,10,20.0
loc_hubert+formant,elevenlabs,KDE,resp_spotify,189,10,20.0
loc_hubert+formant,openai,KDE,ann_hash128,43,9,2.33
loc_hubert+formant,openai,KDE,ann_lcname,4,9,0.0
loc_hubert+formant,openai,KDE,ann_named_fm,22,9,22.22
loc_hubert+formant,openai,KDE,ann_numeric,6,9,22.22
loc_hubert+formant,openai,KDE,ann_other,2,9,50.0
loc_hubert+formant,openai,KDE,ann_youtube11,15,9,13.33
loc_hubert+formant,openai,KDE,resp_spotify,189,9,13.76
loc_hubert+formant,f5,KDE,ann_hash128,43,2,30.23
loc_hubert+formant,f5,KDE,ann_lcname,4,2,25.0
loc_hubert+formant,f5,KDE,ann_named_fm,22,2,77.27
loc_hubert+formant,f5,KDE,ann_numeric,6,2,100.0
loc_hubert+formant,f5,KDE,ann_other,2,2,100.0
loc_hubert+formant,f5,KDE,ann_youtube11,15,2,93.33
loc_hubert+formant,f5,KDE,resp_spotify,189,2,32.8
loc_hubert+formant,qwen3,KDE,ann_hash128,43,9,2.33
loc_hubert+formant,qwen3,KDE,ann_lcname,4,9,0.0
loc_hubert+formant,qwen3,KDE,ann_named_fm,22,9,13.64
loc_hubert+formant,qwen3,KDE,ann_numeric,6,9,16.67
loc_hubert+formant,qwen3,KDE,ann_other,2,9,50.0
loc_hubert+formant,qwen3,KDE,ann_youtube11,15,9,6.67
loc_hubert+formant,qwen3,KDE,resp_spotify,189,9,1.06
loc_hubert+formant,piper,KDE,ann_hash128,43,4,25.0
loc_hubert+formant,piper,KDE,ann_lcname,4,4,25.0
loc_hubert+formant,piper,KDE,ann_named_fm,22,4,27.27
loc_hubert+formant,piper,KDE,ann_numeric,6,4,50.0
loc_hubert+formant,piper,KDE,ann_other,2,4,50.0
loc_hubert+formant,piper,KDE,ann_youtube11,15,4,25.0
loc_hubert+formant,piper,KDE,resp_spotify,189,4,25.0
loc_hubert+formant,kokoro,KDE,ann_hash128,43,3,2.33
loc_hubert+formant,kokoro,KDE,ann_lcname,4,3,0.0
loc_hubert+formant,kokoro,KDE,ann_named_fm,22,3,22.73
loc_hubert+formant,kokoro,KDE,ann_numeric,6,3,33.33
loc_hubert+formant,kokoro,KDE,ann_other,2,3,33.33
loc_hubert+formant,kokoro,KDE,ann_youtube11,15,3,20.0
loc_hubert+formant,kokoro,KDE,resp_spotify,189,3,4.76
loc_hubert+formant,Fish-S2-Pro,MLAAD,ann_hash128,43,4,0.0
loc_hubert+formant,Fish-S2-Pro,MLAAD,ann_lcname,4,4,0.0
loc_hubert+formant,Fish-S2-Pro,MLAAD,ann_named_fm,22,4,0.0
loc_hubert+formant,Fish-S2-Pro,MLAAD,ann_numeric,6,4,0.0
loc_hubert+formant,Fish-S2-Pro,MLAAD,ann_other,2,4,0.0
loc_hubert+formant,Fish-S2-Pro,MLAAD,ann_youtube11,15,4,0.0
loc_hubert+formant,Fish-S2-Pro,MLAAD,resp_spotify,189,4,0.0
loc_hubert+formant,Hume TADA-3B-ML,MLAAD,ann_hash128,43,4,0.0
loc_hubert+formant,Hume TADA-3B-ML,MLAAD,ann_lcname,4,4,0.0
loc_hubert+formant,Hume TADA-3B-ML,MLAAD,ann_named_fm,22,4,13.64
loc_hubert+formant,Hume TADA-3B-ML,MLAAD,ann_numeric,6,4,0.0
loc_hubert+formant,Hume TADA-3B-ML,MLAAD,ann_other,2,4,0.0
loc_hubert+formant,Hume TADA-3B-ML,MLAAD,ann_youtube11,15,4,0.0
loc_hubert+formant,Hume TADA-3B-ML,MLAAD,resp_spotify,189,4,0.0
loc_hubert+formant,LEMAS-TTS,MLAAD,ann_hash128,43,4,2.33
loc_hubert+formant,LEMAS-TTS,MLAAD,ann_lcname,4,4,0.0
loc_hubert+formant,LEMAS-TTS,MLAAD,ann_named_fm,22,4,25.0
loc_hubert+formant,LEMAS-TTS,MLAAD,ann_numeric,6,4,16.67
loc_hubert+formant,LEMAS-TTS,MLAAD,ann_other,2,4,50.0
loc_hubert+formant,LEMAS-TTS,MLAAD,ann_youtube11,15,4,26.67
loc_hubert+formant,LEMAS-TTS,MLAAD,resp_spotify,189,4,3.17
loc_hubert+formant,Llasa-1B-Multilingual,MLAAD,ann_hash128,43,1,2.33
loc_hubert+formant,Llasa-1B-Multilingual,MLAAD,ann_lcname,4,1,0.0
loc_hubert+formant,Llasa-1B-Multilingual,MLAAD,ann_named_fm,22,1,40.91
loc_hubert+formant,Llasa-1B-Multilingual,MLAAD,ann_numeric,6,1,50.0
loc_hubert+formant,Llasa-1B-Multilingual,MLAAD,ann_other,2,1,50.0
loc_hubert+formant,Llasa-1B-Multilingual,MLAAD,ann_youtube11,15,1,73.33
loc_hubert+formant,Llasa-1B-Multilingual,MLAAD,resp_spotify,189,1,32.8
loc_hubert+formant,MOSS-TTS-1.7B,MLAAD,ann_hash128,43,4,0.0
loc_hubert+formant,MOSS-TTS-1.7B,MLAAD,ann_lcname,4,4,0.0
loc_hubert+formant,MOSS-TTS-1.7B,MLAAD,ann_named_fm,22,4,9.09
loc_hubert+formant,MOSS-TTS-1.7B,MLAAD,ann_numeric,6,4,0.0
loc_hubert+formant,MOSS-TTS-1.7B,MLAAD,ann_other,2,4,0.0
loc_hubert+formant,MOSS-TTS-1.7B,MLAAD,ann_youtube11,15,4,0.0
loc_hubert+formant,MOSS-TTS-1.7B,MLAAD,resp_spotify,189,4,0.0
loc_hubert+formant,MOSS-TTS-8B,MLAAD,ann_hash128,43,4,0.0
loc_hubert+formant,MOSS-TTS-8B,MLAAD,ann_lcname,4,4,0.0
loc_hubert+formant,MOSS-TTS-8B,MLAAD,ann_named_fm,22,4,9.09
loc_hubert+formant,MOSS-TTS-8B,MLAAD,ann_numeric,6,4,0.0
loc_hubert+formant,MOSS-TTS-8B,MLAAD,ann_other,2,4,0.0
loc_hubert+formant,MOSS-TTS-8B,MLAAD,ann_youtube11,15,4,0.0
loc_hubert+formant,MOSS-TTS-8B,MLAAD,resp_spotify,189,4,0.0
loc_hubert+formant,OmniVoice,MLAAD,ann_hash128,43,4,0.0
loc_hubert+formant,OmniVoice,MLAAD,ann_lcname,4,4,0.0
loc_hubert+formant,OmniVoice,MLAAD,ann_named_fm,22,4,9.09
loc_hubert+formant,OmniVoice,MLAAD,ann_numeric,6,4,0.0
loc_hubert+formant,OmniVoice,MLAAD,ann_other,2,4,0.0
loc_hubert+formant,OmniVoice,MLAAD,ann_youtube11,15,4,0.0
loc_hubert+formant,OmniVoice,MLAAD,resp_spotify,189,4,0.0
loc_hubert+formant,OpenAI TTS-1 HD,MLAAD,ann_hash128,43,13,2.33
loc_hubert+formant,OpenAI TTS-1 HD,MLAAD,ann_lcname,4,13,0.0
loc_hubert+formant,OpenAI TTS-1 HD,MLAAD,ann_named_fm,22,13,18.18
loc_hubert+formant,OpenAI TTS-1 HD,MLAAD,ann_numeric,6,13,23.08
loc_hubert+formant,OpenAI TTS-1 HD,MLAAD,ann_other,2,13,50.0
loc_hubert+formant,OpenAI TTS-1 HD,MLAAD,ann_youtube11,15,13,13.33
loc_hubert+formant,OpenAI TTS-1 HD,MLAAD,resp_spotify,189,13,3.17
loc_hubert+formant,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_hash128,43,5,0.0
loc_hubert+formant,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_lcname,4,5,0.0
loc_hubert+formant,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_named_fm,22,5,0.0
loc_hubert+formant,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_numeric,6,5,0.0
loc_hubert+formant,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_other,2,5,0.0
loc_hubert+formant,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_youtube11,15,5,0.0
loc_hubert+formant,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,resp_spotify,189,5,0.0
loc_hubert+formant,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_hash128,43,4,0.0
loc_hubert+formant,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_lcname,4,4,0.0
loc_hubert+formant,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_named_fm,22,4,9.09
loc_hubert+formant,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_numeric,6,4,0.0
loc_hubert+formant,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_other,2,4,0.0
loc_hubert+formant,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_youtube11,15,4,0.0
loc_hubert+formant,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,resp_spotify,189,4,0.0
loc_hubert+formant,VoxCPM2,MLAAD,ann_hash128,43,4,0.0
loc_hubert+formant,VoxCPM2,MLAAD,ann_lcname,4,4,0.0
loc_hubert+formant,VoxCPM2,MLAAD,ann_named_fm,22,4,25.0
loc_hubert+formant,VoxCPM2,MLAAD,ann_numeric,6,4,16.67
loc_hubert+formant,VoxCPM2,MLAAD,ann_other,2,4,25.0
loc_hubert+formant,VoxCPM2,MLAAD,ann_youtube11,15,4,0.0
loc_hubert+formant,VoxCPM2,MLAAD,resp_spotify,189,4,0.0
loc_hubert+formant,Voxtral,MLAAD,ann_hash128,43,2,0.0
loc_hubert+formant,Voxtral,MLAAD,ann_lcname,4,2,0.0
loc_hubert+formant,Voxtral,MLAAD,ann_named_fm,22,2,22.73
loc_hubert+formant,Voxtral,MLAAD,ann_numeric,6,2,0.0
loc_hubert+formant,Voxtral,MLAAD,ann_other,2,2,50.0
loc_hubert+formant,Voxtral,MLAAD,ann_youtube11,15,2,0.0
loc_hubert+formant,Voxtral,MLAAD,resp_spotify,189,2,0.0
loc_hubert+formant,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_hash128,43,1,90.7
loc_hubert+formant,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_lcname,4,1,75.0
loc_hubert+formant,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_named_fm,22,1,95.45
loc_hubert+formant,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_numeric,6,1,100.0
loc_hubert+formant,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_other,2,1,100.0
loc_hubert+formant,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_youtube11,15,1,100.0
loc_hubert+formant,tts_models_multilingual_multi-dataset_bark,MLAAD,resp_spotify,189,1,90.48
loc_hubert+formant,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_hash128,43,1,0.0
loc_hubert+formant,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_lcname,4,1,0.0
loc_hubert+formant,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_named_fm,22,1,0.0
loc_hubert+formant,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_numeric,6,1,0.0
loc_hubert+formant,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_other,2,1,0.0
loc_hubert+formant,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_youtube11,15,1,0.0
loc_hubert+formant,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,resp_spotify,189,1,0.0
loc_hubert+formant,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_hash128,43,1,-0.0
loc_hubert+formant,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_lcname,4,1,0.0
loc_hubert+formant,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_named_fm,22,1,9.09
loc_hubert+formant,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_numeric,6,1,0.0
loc_hubert+formant,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_other,2,1,50.0
loc_hubert+formant,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_youtube11,15,1,0.0
loc_hubert+formant,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,resp_spotify,189,1,2.65
loc_hubert+formant,tts_models_pt_cv_vits,MLAAD,ann_hash128,43,1,6.98
loc_hubert+formant,tts_models_pt_cv_vits,MLAAD,ann_lcname,4,1,0.0
loc_hubert+formant,tts_models_pt_cv_vits,MLAAD,ann_named_fm,22,1,54.55
loc_hubert+formant,tts_models_pt_cv_vits,MLAAD,ann_numeric,6,1,100.0
loc_hubert+formant,tts_models_pt_cv_vits,MLAAD,ann_other,2,1,50.0
loc_hubert+formant,tts_models_pt_cv_vits,MLAAD,ann_youtube11,15,1,20.0
loc_hubert+formant,tts_models_pt_cv_vits,MLAAD,resp_spotify,189,1,10.58
loc_hubert+mfcc,azure,KDE,ann_hash128,43,10,6.98
loc_hubert+mfcc,azure,KDE,ann_lcname,4,10,0.0
loc_hubert+mfcc,azure,KDE,ann_named_fm,22,10,10.0
loc_hubert+mfcc,azure,KDE,ann_numeric,6,10,16.67
loc_hubert+mfcc,azure,KDE,ann_other,2,10,40.0
loc_hubert+mfcc,azure,KDE,ann_youtube11,15,10,10.0
loc_hubert+mfcc,azure,KDE,resp_spotify,189,10,10.0
loc_hubert+mfcc,google,KDE,ann_hash128,43,10,6.98
loc_hubert+mfcc,google,KDE,ann_lcname,4,10,0.0
loc_hubert+mfcc,google,KDE,ann_named_fm,22,10,4.55
loc_hubert+mfcc,google,KDE,ann_numeric,6,10,16.67
loc_hubert+mfcc,google,KDE,ann_other,2,10,50.0
loc_hubert+mfcc,google,KDE,ann_youtube11,15,10,0.0
loc_hubert+mfcc,google,KDE,resp_spotify,189,10,0.0
loc_hubert+mfcc,elevenlabs,KDE,ann_hash128,43,10,20.0
loc_hubert+mfcc,elevenlabs,KDE,ann_lcname,4,10,10.0
loc_hubert+mfcc,elevenlabs,KDE,ann_named_fm,22,10,20.0
loc_hubert+mfcc,elevenlabs,KDE,ann_numeric,6,10,30.0
loc_hubert+mfcc,elevenlabs,KDE,ann_other,2,10,30.0
loc_hubert+mfcc,elevenlabs,KDE,ann_youtube11,15,10,20.0
loc_hubert+mfcc,elevenlabs,KDE,resp_spotify,189,10,20.0
loc_hubert+mfcc,openai,KDE,ann_hash128,43,9,6.98
loc_hubert+mfcc,openai,KDE,ann_lcname,4,9,0.0
loc_hubert+mfcc,openai,KDE,ann_named_fm,22,9,18.18
loc_hubert+mfcc,openai,KDE,ann_numeric,6,9,11.11
loc_hubert+mfcc,openai,KDE,ann_other,2,9,33.33
loc_hubert+mfcc,openai,KDE,ann_youtube11,15,9,13.33
loc_hubert+mfcc,openai,KDE,resp_spotify,189,9,11.11
loc_hubert+mfcc,f5,KDE,ann_hash128,43,2,72.09
loc_hubert+mfcc,f5,KDE,ann_lcname,4,2,0.0
loc_hubert+mfcc,f5,KDE,ann_named_fm,22,2,63.64
loc_hubert+mfcc,f5,KDE,ann_numeric,6,2,100.0
loc_hubert+mfcc,f5,KDE,ann_other,2,2,100.0
loc_hubert+mfcc,f5,KDE,ann_youtube11,15,2,73.33
loc_hubert+mfcc,f5,KDE,resp_spotify,189,2,26.46
loc_hubert+mfcc,qwen3,KDE,ann_hash128,43,9,6.98
loc_hubert+mfcc,qwen3,KDE,ann_lcname,4,9,0.0
loc_hubert+mfcc,qwen3,KDE,ann_named_fm,22,9,11.11
loc_hubert+mfcc,qwen3,KDE,ann_numeric,6,9,11.11
loc_hubert+mfcc,qwen3,KDE,ann_other,2,9,33.33
loc_hubert+mfcc,qwen3,KDE,ann_youtube11,15,9,6.67
loc_hubert+mfcc,qwen3,KDE,resp_spotify,189,9,0.53
loc_hubert+mfcc,piper,KDE,ann_hash128,43,4,25.0
loc_hubert+mfcc,piper,KDE,ann_lcname,4,4,25.0
loc_hubert+mfcc,piper,KDE,ann_named_fm,22,4,25.0
loc_hubert+mfcc,piper,KDE,ann_numeric,6,4,50.0
loc_hubert+mfcc,piper,KDE,ann_other,2,4,50.0
loc_hubert+mfcc,piper,KDE,ann_youtube11,15,4,25.0
loc_hubert+mfcc,piper,KDE,resp_spotify,189,4,25.0
loc_hubert+mfcc,kokoro,KDE,ann_hash128,43,3,4.65
loc_hubert+mfcc,kokoro,KDE,ann_lcname,4,3,0.0
loc_hubert+mfcc,kokoro,KDE,ann_named_fm,22,3,18.18
loc_hubert+mfcc,kokoro,KDE,ann_numeric,6,3,0.0
loc_hubert+mfcc,kokoro,KDE,ann_other,2,3,33.33
loc_hubert+mfcc,kokoro,KDE,ann_youtube11,15,3,13.33
loc_hubert+mfcc,kokoro,KDE,resp_spotify,189,3,17.99
loc_hubert+mfcc,Fish-S2-Pro,MLAAD,ann_hash128,43,4,0.0
loc_hubert+mfcc,Fish-S2-Pro,MLAAD,ann_lcname,4,4,0.0
loc_hubert+mfcc,Fish-S2-Pro,MLAAD,ann_named_fm,22,4,4.55
loc_hubert+mfcc,Fish-S2-Pro,MLAAD,ann_numeric,6,4,0.0
loc_hubert+mfcc,Fish-S2-Pro,MLAAD,ann_other,2,4,25.0
loc_hubert+mfcc,Fish-S2-Pro,MLAAD,ann_youtube11,15,4,0.0
loc_hubert+mfcc,Fish-S2-Pro,MLAAD,resp_spotify,189,4,0.0
loc_hubert+mfcc,Hume TADA-3B-ML,MLAAD,ann_hash128,43,4,2.33
loc_hubert+mfcc,Hume TADA-3B-ML,MLAAD,ann_lcname,4,4,0.0
loc_hubert+mfcc,Hume TADA-3B-ML,MLAAD,ann_named_fm,22,4,13.64
loc_hubert+mfcc,Hume TADA-3B-ML,MLAAD,ann_numeric,6,4,0.0
loc_hubert+mfcc,Hume TADA-3B-ML,MLAAD,ann_other,2,4,50.0
loc_hubert+mfcc,Hume TADA-3B-ML,MLAAD,ann_youtube11,15,4,0.0
loc_hubert+mfcc,Hume TADA-3B-ML,MLAAD,resp_spotify,189,4,0.0
loc_hubert+mfcc,LEMAS-TTS,MLAAD,ann_hash128,43,4,11.63
loc_hubert+mfcc,LEMAS-TTS,MLAAD,ann_lcname,4,4,0.0
loc_hubert+mfcc,LEMAS-TTS,MLAAD,ann_named_fm,22,4,18.18
loc_hubert+mfcc,LEMAS-TTS,MLAAD,ann_numeric,6,4,16.67
loc_hubert+mfcc,LEMAS-TTS,MLAAD,ann_other,2,4,50.0
loc_hubert+mfcc,LEMAS-TTS,MLAAD,ann_youtube11,15,4,20.0
loc_hubert+mfcc,LEMAS-TTS,MLAAD,resp_spotify,189,4,3.17
loc_hubert+mfcc,Llasa-1B-Multilingual,MLAAD,ann_hash128,43,1,76.74
loc_hubert+mfcc,Llasa-1B-Multilingual,MLAAD,ann_lcname,4,1,0.0
loc_hubert+mfcc,Llasa-1B-Multilingual,MLAAD,ann_named_fm,22,1,50.0
loc_hubert+mfcc,Llasa-1B-Multilingual,MLAAD,ann_numeric,6,1,50.0
loc_hubert+mfcc,Llasa-1B-Multilingual,MLAAD,ann_other,2,1,100.0
loc_hubert+mfcc,Llasa-1B-Multilingual,MLAAD,ann_youtube11,15,1,73.33
loc_hubert+mfcc,Llasa-1B-Multilingual,MLAAD,resp_spotify,189,1,36.51
loc_hubert+mfcc,MOSS-TTS-1.7B,MLAAD,ann_hash128,43,4,0.0
loc_hubert+mfcc,MOSS-TTS-1.7B,MLAAD,ann_lcname,4,4,0.0
loc_hubert+mfcc,MOSS-TTS-1.7B,MLAAD,ann_named_fm,22,4,4.55
loc_hubert+mfcc,MOSS-TTS-1.7B,MLAAD,ann_numeric,6,4,0.0
loc_hubert+mfcc,MOSS-TTS-1.7B,MLAAD,ann_other,2,4,0.0
loc_hubert+mfcc,MOSS-TTS-1.7B,MLAAD,ann_youtube11,15,4,0.0
loc_hubert+mfcc,MOSS-TTS-1.7B,MLAAD,resp_spotify,189,4,0.0
loc_hubert+mfcc,MOSS-TTS-8B,MLAAD,ann_hash128,43,4,0.0
loc_hubert+mfcc,MOSS-TTS-8B,MLAAD,ann_lcname,4,4,0.0
loc_hubert+mfcc,MOSS-TTS-8B,MLAAD,ann_named_fm,22,4,4.55
loc_hubert+mfcc,MOSS-TTS-8B,MLAAD,ann_numeric,6,4,0.0
loc_hubert+mfcc,MOSS-TTS-8B,MLAAD,ann_other,2,4,0.0
loc_hubert+mfcc,MOSS-TTS-8B,MLAAD,ann_youtube11,15,4,0.0
loc_hubert+mfcc,MOSS-TTS-8B,MLAAD,resp_spotify,189,4,0.0
loc_hubert+mfcc,OmniVoice,MLAAD,ann_hash128,43,4,0.0
loc_hubert+mfcc,OmniVoice,MLAAD,ann_lcname,4,4,0.0
loc_hubert+mfcc,OmniVoice,MLAAD,ann_named_fm,22,4,4.55
loc_hubert+mfcc,OmniVoice,MLAAD,ann_numeric,6,4,0.0
loc_hubert+mfcc,OmniVoice,MLAAD,ann_other,2,4,0.0
loc_hubert+mfcc,OmniVoice,MLAAD,ann_youtube11,15,4,0.0
loc_hubert+mfcc,OmniVoice,MLAAD,resp_spotify,189,4,0.0
loc_hubert+mfcc,OpenAI TTS-1 HD,MLAAD,ann_hash128,43,13,11.63
loc_hubert+mfcc,OpenAI TTS-1 HD,MLAAD,ann_lcname,4,13,-0.0
loc_hubert+mfcc,OpenAI TTS-1 HD,MLAAD,ann_named_fm,22,13,13.64
loc_hubert+mfcc,OpenAI TTS-1 HD,MLAAD,ann_numeric,6,13,7.69
loc_hubert+mfcc,OpenAI TTS-1 HD,MLAAD,ann_other,2,13,50.0
loc_hubert+mfcc,OpenAI TTS-1 HD,MLAAD,ann_youtube11,15,13,6.67
loc_hubert+mfcc,OpenAI TTS-1 HD,MLAAD,resp_spotify,189,13,3.7
loc_hubert+mfcc,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_hash128,43,5,0.0
loc_hubert+mfcc,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_lcname,4,5,0.0
loc_hubert+mfcc,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_named_fm,22,5,4.55
loc_hubert+mfcc,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_numeric,6,5,0.0
loc_hubert+mfcc,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_other,2,5,0.0
loc_hubert+mfcc,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_youtube11,15,5,0.0
loc_hubert+mfcc,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,resp_spotify,189,5,0.0
loc_hubert+mfcc,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_hash128,43,4,0.0
loc_hubert+mfcc,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_lcname,4,4,0.0
loc_hubert+mfcc,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_named_fm,22,4,9.09
loc_hubert+mfcc,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_numeric,6,4,0.0
loc_hubert+mfcc,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_other,2,4,0.0
loc_hubert+mfcc,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_youtube11,15,4,0.0
loc_hubert+mfcc,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,resp_spotify,189,4,0.0
loc_hubert+mfcc,VoxCPM2,MLAAD,ann_hash128,43,4,27.91
loc_hubert+mfcc,VoxCPM2,MLAAD,ann_lcname,4,4,0.0
loc_hubert+mfcc,VoxCPM2,MLAAD,ann_named_fm,22,4,31.82
loc_hubert+mfcc,VoxCPM2,MLAAD,ann_numeric,6,4,66.67
loc_hubert+mfcc,VoxCPM2,MLAAD,ann_other,2,4,75.0
loc_hubert+mfcc,VoxCPM2,MLAAD,ann_youtube11,15,4,20.0
loc_hubert+mfcc,VoxCPM2,MLAAD,resp_spotify,189,4,0.0
loc_hubert+mfcc,Voxtral,MLAAD,ann_hash128,43,2,44.19
loc_hubert+mfcc,Voxtral,MLAAD,ann_lcname,4,2,0.0
loc_hubert+mfcc,Voxtral,MLAAD,ann_named_fm,22,2,18.18
loc_hubert+mfcc,Voxtral,MLAAD,ann_numeric,6,2,33.33
loc_hubert+mfcc,Voxtral,MLAAD,ann_other,2,2,50.0
loc_hubert+mfcc,Voxtral,MLAAD,ann_youtube11,15,2,6.67
loc_hubert+mfcc,Voxtral,MLAAD,resp_spotify,189,2,0.0
loc_hubert+mfcc,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_hash128,43,1,100.0
loc_hubert+mfcc,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_lcname,4,1,100.0
loc_hubert+mfcc,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_named_fm,22,1,100.0
loc_hubert+mfcc,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_numeric,6,1,100.0
loc_hubert+mfcc,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_other,2,1,100.0
loc_hubert+mfcc,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_youtube11,15,1,100.0
loc_hubert+mfcc,tts_models_multilingual_multi-dataset_bark,MLAAD,resp_spotify,189,1,94.18
loc_hubert+mfcc,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_hash128,43,1,0.0
loc_hubert+mfcc,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_lcname,4,1,0.0
loc_hubert+mfcc,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_named_fm,22,1,4.55
loc_hubert+mfcc,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_numeric,6,1,0.0
loc_hubert+mfcc,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_other,2,1,50.0
loc_hubert+mfcc,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_youtube11,15,1,0.0
loc_hubert+mfcc,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,resp_spotify,189,1,0.0
loc_hubert+mfcc,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_hash128,43,1,0.0
loc_hubert+mfcc,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_lcname,4,1,0.0
